,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
247,24,180000,8.0,18000,18.64,0,0.1,Y,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
248,23,180000,8.0,28000,7.51,0,0.16,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
249,23,14400,2.0,4000,16.7,1,0.28,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
250,22,14400,0.0,2100,11.14,0,0.15,N,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
251,22,84500,6.0,25000,18.3,0,0.3,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
252,24,85000,5.0,25000,10.62,0,0.29,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
253,24,180000,7.0,14000,11.99,0,0.08,N,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
254,26,180000,2.0,12000,9.63,0,0.07,N,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
255,25,142800,9.0,10000,18.25,1,0.06,N,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
257,24,87000,8.0,25000,14.84,0,0.29,N,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
258,24,75000,0.0,25000,14.7,1,0.33,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
259,23,76000,7.0,25000,16.02,1,0.33,N,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
260,23,66215,1.0,25000,15.37,1,0.32,Y,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
261,25,90000,9.0,25000,10.99,0,0.28,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
262,21,15000,0.0,6200,7.9,1,0.41,N,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
263,26,180000,2.0,25000,10.99,0,0.14,N,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
264,24,180000,8.0,21000,11.48,0,0.12,N,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
265,25,180000,9.0,20000,14.26,0,0.11,Y,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
266,26,180000,0.0,10000,8.0,0,0.06,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
267,25,180000,3.0,9950,11.26,0,0.06,N,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
269,23,78000,2.0,25000,16.32,1,0.32,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
270,25,66300,3.0,25000,17.93,1,0.32,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
271,23,90000,0.0,25000,11.36,0,0.28,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
272,24,79000,9.0,25000,14.96,1,0.32,Y,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
273,24,91800,4.0,25000,13.43,0,0.27,Y,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
274,25,92000,6.0,25000,12.69,0,0.27,N,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
275,24,92000,1.0,25000,12.73,0,0.27,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
276,23,93600,3.0,25000,15.21,0,0.27,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
277,23,15000,1.0,1750,12.68,0,0.12,Y,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
278,23,70550,3.0,25000,19.04,1,0.3,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
279,25,83800,2.0,25000,15.95,1,0.3,Y,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
280,26,175000,3.0,2600,8.9,0,0.01,N,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
281,25,175000,10.0,8000,7.9,0,0.05,N,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
283,23,175000,8.0,21000,11.99,0,0.12,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
284,23,15000,4.0,4000,13.98,1,0.27,N,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
285,23,15000,4.0,4600,10.99,1,0.31,N,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
286,22,88000,6.0,25000,15.58,1,0.28,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
287,25,74800,2.0,25000,10.99,1,0.28,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
288,25,88000,0.0,25000,14.96,1,0.28,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
289,25,15000,2.0,1750,15.31,0,0.12,Y,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
290,26,88000,2.0,25000,15.65,1,0.28,N,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
291,25,100000,1.0,25000,9.33,0,0.25,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
292,23,15000,0.0,3600,13.47,1,0.24,N,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
293,24,102400,8.0,25000,10.36,0,0.24,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
294,24,92000,1.0,25000,16.77,1,0.27,Y,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
295,23,93000,0.0,25000,14.59,1,0.27,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
296,22,175000,6.0,3500,11.91,0,0.02,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
297,23,175000,3.0,7200,8.38,0,0.04,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
298,25,174708,9.0,9000,10.59,0,0.05,N,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
299,25,174000,2.0,8800,14.27,0,0.05,N,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
300,26,174000,8.0,12000,12.53,0,0.07,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
301,25,162000,5.0,25000,16.0,1,0.15,Y,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
302,26,173467,10.0,10000,11.71,0,0.06,N,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
303,21,15000,0.0,3175,11.54,1,0.21,Y,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
304,25,96000,2.0,25000,15.68,1,0.26,Y,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
305,21,15120,0.0,1500,10.59,0,0.1,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
306,24,97908,8.0,25000,12.61,1,0.26,Y,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
308,23,15204,7.0,2800,8.49,1,0.18,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
309,25,159600,0.0,30000,17.27,1,0.19,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
310,24,171500,6.0,18000,8.9,0,0.1,N,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
311,25,170004,3.0,10000,11.11,0,0.06,N,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
312,24,158004,0.0,25000,14.59,1,0.16,Y,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
313,26,170000,0.0,13000,12.42,0,0.08,N,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
315,24,110000,7.0,25000,15.7,0,0.23,Y,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
316,22,15360,7.0,2500,12.53,1,0.16,N,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
317,25,134300,3.0,5000,16.49,1,0.03,N,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
318,25,170000,2.0,20000,7.49,0,0.12,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
319,22,100580,6.0,25000,14.96,1,0.25,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
320,25,113000,7.0,25000,12.73,0,0.22,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
321,24,120000,8.0,25000,10.65,0,0.21,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
322,25,120000,6.0,25000,10.74,0,0.21,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
323,23,120000,7.0,25000,9.99,0,0.21,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
324,24,91800,5.0,25000,15.33,1,0.23,Y,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
325,21,15600,5.0,1000,7.29,0,0.06,N,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
326,26,108000,2.0,25000,15.05,1,0.23,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
327,26,129996,6.0,25000,10.75,0,0.19,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
328,23,130000,4.0,25000,16.02,0,0.19,Y,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
329,23,130000,7.0,25000,11.49,0,0.19,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
330,25,170000,4.0,20000,12.53,0,0.12,N,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
331,26,170000,0.0,12000,13.57,0,0.07,Y,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
332,22,169000,1.0,14000,11.14,0,0.08,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
333,26,168750,10.0,24250,12.87,0,0.14,Y,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
334,23,168600,3.0,20000,11.58,0,0.12,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
335,24,168288,5.0,1800,11.12,0,0.01,N,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
336,25,168000,2.0,35000,10.65,0,0.21,N,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
337,24,133300,6.0,25000,10.37,0,0.19,N,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
338,24,15600,5.0,3300,6.39,1,0.21,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
339,24,134000,8.0,25000,16.07,0,0.19,Y,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
340,25,134000,7.0,25000,10.62,0,0.19,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
341,25,15600,0.0,3200,18.09,1,0.21,N,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
342,25,135000,5.0,25000,11.36,0,0.19,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
343,26,135660,10.0,25000,12.53,0,0.18,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
344,25,145000,0.0,25000,9.99,0,0.17,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
345,23,150000,4.0,25000,10.36,0,0.17,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
346,23,165000,3.0,9600,5.99,0,0.06,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
347,22,153000,5.0,24000,15.62,1,0.16,Y,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
348,24,165000,5.0,20000,10.37,0,0.12,N,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
349,25,165000,0.0,25000,19.74,0,0.15,N,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
350,21,165000,5.0,20000,6.91,0,0.12,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
351,23,16000,7.0,6000,7.9,1,0.38,N,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
352,23,16000,3.0,2275,13.06,0,0.14,Y,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
353,23,16000,7.0,2000,6.39,0,0.13,N,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
354,23,148000,1.0,25000,14.93,1,0.17,N,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
355,23,16000,1.0,5600,12.84,1,0.35,N,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
356,24,16020,3.0,3625,17.14,1,0.23,Y,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
357,22,16094,2.0,5500,7.14,1,0.34,N,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
358,25,175000,2.0,25000,8.9,0,0.14,N,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
359,22,16200,6.0,2000,12.42,0,0.12,N,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
360,24,185000,7.0,25000,12.68,0,0.14,Y,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
361,25,162000,9.0,25000,11.03,0,0.15,N,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
362,26,161000,10.0,30000,7.9,0,0.19,N,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
363,22,160000,0.0,35000,10.65,0,0.22,N,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
364,25,225000,5.0,25000,11.86,0,0.11,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
365,25,16400,1.0,5000,8.94,1,0.3,N,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
366,23,16500,6.0,4375,9.63,1,0.27,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
367,25,49500,6.0,24750,14.22,1,0.5,N,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
368,23,60000,4.0,24750,9.33,1,0.41,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
369,24,84200,8.0,24500,13.85,0,0.29,N,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
370,22,16800,5.0,2000,10.65,0,0.12,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
371,24,92000,8.0,24500,11.46,0,0.27,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
372,23,160000,5.0,35000,7.66,0,0.22,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
373,24,160000,9.0,12000,16.77,0,0.07,N,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
374,25,160000,1.0,12000,9.63,0,0.07,N,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
375,26,160000,6.0,25000,12.23,0,0.16,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
376,25,125800,0.0,10000,14.09,1,0.07,N,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
377,25,54000,2.0,24250,13.98,1,0.45,N,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
378,23,62500,1.0,24250,10.62,1,0.39,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
380,25,68400,9.0,24250,17.56,1,0.35,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
381,26,56045,1.0,24250,14.96,1,0.37,N,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
382,22,74000,7.0,24250,15.65,1,0.33,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
383,24,65453,9.0,24250,15.7,1,0.31,N,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
384,24,89908,1.0,24250,12.53,0,0.27,N,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
385,26,78000,0.0,24250,17.56,1,0.31,Y,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
386,23,100000,0.0,24250,12.87,0,0.24,Y,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
387,23,103000,6.0,24250,15.7,0,0.24,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
389,25,160000,5.0,15000,11.14,0,0.09,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
390,24,160000,3.0,20000,16.0,0,0.13,N,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
391,23,160000,2.0,25000,15.65,0,0.16,Y,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
393,21,160000,3.0,15250,15.31,0,0.1,Y,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
394,25,160000,3.0,20000,13.47,0,0.13,Y,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
395,22,16800,0.0,4750,13.85,1,0.28,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
397,21,16800,0.0,6000,10.39,1,0.36,N,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
398,25,115200,0.0,24250,11.36,0,0.21,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
399,23,144000,0.0,24250,11.83,0,0.17,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
400,23,287000,3.0,24250,12.53,0,0.08,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
401,22,108000,1.0,24150,14.96,1,0.22,Y,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
402,22,43000,7.0,24000,13.85,1,0.56,Y,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
403,23,47004,1.0,24000,11.58,1,0.51,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
404,24,48000,4.0,24000,16.29,1,0.5,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
406,21,44964,2.0,24000,16.29,1,0.53,Y,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
409,24,47000,3.0,24000,17.8,1,0.51,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
410,22,17400,6.0,1000,11.36,0,0.06,N,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
411,22,49000,2.0,24000,17.56,1,0.49,N,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
412,26,60000,0.0,24000,7.9,1,0.4,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
413,25,60000,3.0,24000,10.99,1,0.4,N,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
414,22,60000,0.0,24000,7.29,1,0.4,N,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
415,21,60000,5.0,24000,10.75,1,0.4,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
416,26,62004,9.0,24000,7.9,1,0.39,N,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
417,22,62400,3.0,24000,14.84,1,0.38,N,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
420,23,59000,5.0,24000,19.69,1,0.41,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
422,24,60000,0.0,24000,14.96,1,0.4,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
423,25,66143,9.0,24000,6.99,1,0.36,N,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
424,22,62250,3.0,24000,16.45,1,0.39,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
425,24,70000,8.0,24000,10.99,1,0.34,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
426,23,74000,7.0,24000,10.99,1,0.32,N,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
427,22,18000,3.0,3000,7.9,1,0.17,N,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
428,22,75000,6.0,24000,12.69,1,0.32,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
429,24,75000,9.0,24000,10.37,1,0.32,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
431,26,69000,0.0,24000,15.83,1,0.35,N,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
432,23,78000,4.0,24000,13.92,1,0.31,N,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
434,24,80000,2.0,24000,10.25,0,0.3,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
435,22,18000,1.0,3500,7.49,1,0.19,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
436,23,18000,3.0,4000,5.99,1,0.22,N,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
437,23,74700,6.0,24000,12.92,1,0.32,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
438,26,88596,3.0,24000,11.58,0,0.27,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
439,25,95000,4.0,24000,8.9,0,0.25,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
440,22,83000,6.0,24000,19.69,1,0.29,N,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
441,25,95000,9.0,24000,6.54,0,0.25,N,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
442,21,18000,3.0,4900,14.54,1,0.27,Y,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
444,26,100000,5.0,24000,12.73,0,0.24,N,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
445,24,110000,7.0,24000,15.62,0,0.22,N,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
446,24,18000,0.0,6250,6.54,1,0.35,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
448,26,103872,6.0,24000,20.03,1,0.23,N,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
449,22,120000,4.0,24000,9.91,0,0.2,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
450,24,120000,1.0,24000,12.69,0,0.2,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
451,26,108000,9.0,24000,20.16,1,0.22,N,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
452,24,124080,4.0,24000,16.49,0,0.19,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
453,23,18000,1.0,2500,15.95,1,0.14,N,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
454,24,130000,7.0,24000,11.49,0,0.18,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
455,25,135000,8.0,24000,10.99,0,0.18,N,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
456,24,135000,4.0,24000,13.79,0,0.18,N,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
457,23,114750,2.0,24000,20.03,1,0.18,Y,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
458,23,150000,0.0,24000,7.49,0,0.16,N,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
459,23,138000,7.0,24000,16.0,1,0.17,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
460,24,18000,6.0,13000,7.88,1,0.72,N,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
461,21,18000,0.0,6250,10.62,1,0.35,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
462,26,155000,7.0,24000,10.99,0,0.15,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
463,26,148000,1.0,24000,18.3,1,0.16,N,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
465,21,18000,1.0,2500,11.36,0,0.14,N,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
467,23,120000,4.0,23750,13.47,0,0.2,N,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
468,24,54996,2.0,23600,11.89,1,0.43,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
469,24,18000,0.0,10000,12.18,1,0.56,N,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
470,25,102000,9.0,23600,13.49,0,0.23,N,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
471,23,75000,3.0,23575,14.5,1,0.31,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
473,22,18000,1.0,5400,15.31,1,0.3,Y,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
476,22,66960,1.0,23400,7.49,1,0.35,N,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
479,23,60000,2.0,23000,12.18,1,0.38,N,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
480,24,18000,3.0,1200,11.34,0,0.07,Y,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
481,25,63208,9.0,23000,9.91,1,0.36,N,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
482,24,65000,0.0,23000,11.99,1,0.35,N,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
483,23,68000,7.0,23000,9.62,1,0.34,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
484,22,18000,1.0,3000,9.96,1,0.17,N,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
486,24,88000,1.0,23000,14.54,1,0.26,N,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
487,22,58600,5.0,22750,11.36,1,0.39,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
488,23,70000,7.0,22500,14.27,1,0.32,N,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
489,24,18287,3.0,3000,11.99,1,0.16,N,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
490,26,69846,2.0,22500,18.99,1,0.32,Y,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
491,24,73000,0.0,22400,16.7,1,0.31,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
492,24,18500,8.0,5000,9.32,1,0.27,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
493,23,35000,2.0,22250,12.69,1,0.64,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
